identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"DFS, US254709108",Discover Recognized for Its Commitment to Corporate Legal Diversity,3-Nov-16,BW,Discover Financial Services,"Award, Product/Service","Discover Financial Services has received the 2016 Association of Corporate Counsel Matthew J. Whitehead, II Diversity Award. The award recognizes Discover for its outstanding commitment to promoting diversity and inclusion in the legal profession. | “Each employee brings unique perspectives, ideas, and background to Discover. We believe that diversity and inclusion are a driving force in our innovation, growth and success,” said Kelly McNamara Corley, executive vice president and general counsel at Discover. ""We are extremely honored to receive this award because a strong diverse workforce ensures that we are in the best position to provide advice to our clients and deliver positive results to our customers and shareholders."" | The award was presented to Discover during the Leadership Dinner & Awards Ceremony at the ACC Annual Meeting in San Francisco in October. Kareem Dale and Raina Jones, Co-Chairs of the Law Diversity and Inclusion Committee, accepted the award on behalf of Discover. | Discover Recognized for Its Commitment to Corporate Legal Diversity  Thursday, November 03, 2016 02:00:00 PM (GMT) | The award recognizes outstanding achievement by a corporate counsel or a corporate legal department in creating a program or initiative that increases awareness of and commitment to corporate legal diversity, and/or the improvement of employment, retention, advancement and career path opportunities for lawyers of diverse constituencies. | “From diversity and pro bono initiatives to expanded resource and program offerings to strategic planning, this year’s award recipients have reinforced Association of Corporate Counsel as the global voice of the in- house bar,” said Veta T. Richardson, ACC president and CEO. “Their innovative practices and efforts to drive change in the legal community at large has played an integral role in ACC’s growth and development worldwide.” | The Association of Corporate Counsel’s (ACC) Matthew J. Whitehead, II Diversity Award honors the memory of Matthew J. Whitehead, II, an ACC Board member and former Foundation president who made diversity a core value of ACC membership, activities and leadership.",7,"34, 74, 43, 16, 46, 67, 40","Diversity and Inclusion, diversity"
"DFS, US254709108",Discover to Fill More Than 160 Open Positions in Phoenix,17-Apr-19,BW,Discover Financial Services,Personnel,"Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability. Equal Employment Opportunity is the law.",1,50,Equal Employment Opportunity
"DFS, FAS, US254709108",Discover to Fill More Than 200 Open Positions in the Phoenix Area,5-Jun-17,BW,Discover Financial Services,,"Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability. Equal Employment Opportunity is the law.",1,50,Equal Employment Opportunity
DISCA,"Discovery Communications, Inc.(DISCA",US) Schedules Nomura Digital Media Conference for 4-September-2014 845 AM ET,20,,,,0,0,
DISCA,"Discovery Communications, Inc.(DISCA",US) Schedules Q3 2017 Earnings Call for 2-November-2017 830 AM ET,19,,,,0,0,
DISCA,"Discovery Communications, Inc.(DISCA",US) Schedules Q4 2013 Earnings Call for 13-February-2014 830 AM ET,11,,,,0,0,
DISCA,"Discovery, Inc.(DISCA",US) Schedules Q1 2019 Earnings Call for 2-May-2019 830 AM ET,11,,,,0,0,
DISCA,"Discovery, Inc.(DISCA",US) Schedules Q2 2020 Earnings Call for 5-August-2020 800 AM ET,25,,,,0,0,
"DISH, DISH",DISH First to Debut Fusion Network Nationwide,4-Jun-14,BW,DISH Network Corporation,"Contract/Agreement, Product/Service",,0,0,
DIS,Disney Empowers Aspiring Young Filmmakers To Create Global #DreamBigPrincess Video Series Celebrating Female Trailblazers,9-Jul-18,PRN,"Disney Parks, Experiences and Consumer Products","Corporate Social Responsibility, Human Interest Groups","About Girl Up Girl Up is a global leadership development initiative, positioning girls to be leaders in the movement for gender equality. With resources in five languages and more than 2,200 Girl Up Clubs in over 100 countries, we've trained 40,000 girls of all backgrounds to create tangible change for girls everywhere. Girl Up provides leadership training and gives girls tools to become gender equality advocates and activists. Through our programs, girls broaden their social impact skill set, receive a platform to tell their stories, and apply STEM for social good. Our girl leaders create real policy change at local and national levels, raise millions of dollars to support United Nations programs that reach tens of thousands of girls around the world, and build community-based movements. Girl Up is an initiative of the UN Foundation, working across a global community of partners to achieve gender equality worldwide. Learn more at GirlUp.org.",1,151,gender equality
DIS,Disney Institute Hosts First,Ever Customer Experience Summit at Walt Disney World Resort - 05-May,16,Disney Institute,,"George A. Kalogridis, president, Walt Disney World Resort. Karl Holz, president, New Vacation Operations and Disney Cruise Line. Paul Richardson, senior vice president, human resources, ESPN and chief diversity officer, The Walt Disney Company.",1,34,Chief Diversity Officer
"DIS, 0700QQ",Disney Supports Young Leaders with Half,a-Million Dollar Commitment to the Asian & Pacific Islander American Scholarship Fund - 20,Oct,The Walt Disney Company,"Product/Service, Nonprofit","“Disney is proud to support young Asian and Pacific Islander leaders in achieving their dreams of a higher education,” said Paul Richardson, chief diversity officer, The Walt Disney Company. “By giving these promising students the resources and tools they need to earn a college degree, we enable them to create a better, brighter future for us all.”",1,57,Chief Diversity Officer
"DIS, 074NPH, 064X9Y",Disney's Empowering #DreamBigPrincess Photography Campaign to Be Exhibited at United Nations Headquarters in New York,9-Nov-17,BW,Disney Consumer Products,"Product/Service, Photo/Multimedia","The campaign brought the #DreamBigPrincess message to life in a multitude of ways, including highlighting women who’ve achieved success in the face of adversity, young Girl Up Teen Advisors who’ve already helped make a positive impact on the world, and girls at play who illustrate the importance of imagination in childhood. Thousands of people also posted their own inspiring images using #DreamBigPrincess, a select number of which will be exhibited alongside the original photographs at the United Nations and supported by UNICEF, which works to protect children’s rights, to help meet their basic needs and to expand their opportunities to reach their full potential. A core component is to advance gender equality and the rights of girls.",1,117,gender equality
DG,Dollar General Announces Paid Parental Leave and Adoption Assistance Benefit,8-Mar-18,BW,Dollar General Corporation,,"Dollar General Announces Paid Parental Leave and Adoption Assistance Benefit  Thursday, March 08, 2018 11:55:00 AM (GMT) | All other parents to receive two weeks of paid parental leave | In keeping with its mission of Serving Others and operating priority to invest in its people as a competitive advantage, Dollar General (NYSE: DG) today announced a new paid parental leave policy and adoption assistance benefit. Effective April 1, 2018, these new benefits will be available for qualifying events to all eligible full-time and part-time employees throughout the Company’s more than 14,000 retail locations, 15 distribution centers and the corporate offices. | “Through these additional benefits, Dollar General is building on its mission of Serving Others and its operating priority to invest in its people as a competitive advantage,” said Todd Vasos, Dollar General’s chief executive officer. “The paid parental leave and adoption assistance benefits will support our employees and their families with financial assistance during the exciting time of welcoming a child.” | As of April 1, Dollar General’s parental leave policy will provide employees two weeks of paid time off for qualifying parental leave. Birth mothers will receive eight weeks of paid time off comprised of two weeks of qualifying paid parental leave and an additional six weeks of qualifying paid maternity leave. Additionally, the Company will now provide employees up to $4,000 in adoption assistance. Benefits are subject to employees meeting certain requirements, including eligibility requirements.",5,"17, 11, 71, 61, 75",parental leave
DPZ,Domino's® Names Troy Ellis Executive Vice President,Supply Chain - 30-Jun,15,Domino's Pizza,,"From 2000 to 2010, Ellis had various leadership roles with Coca-Cola Enterprises including central business unit vice president of supply chain, and head of the Coca-Cola headquarters diversity and inclusion council. Prior to joining Coca-Cola, Ellis worked for Kimberly Clark Corp. and PepsiCo, after serving in the U.S. Army from 1988-1991.",1,51,Diversity and Inclusion
"DNKN, 07FZ5W",Dunkin' Brands Earns Top Marks in 2020 Corporate Equality Index,3-Feb-20,PRN,"Dunkin' Brands Group, Inc.",Human Interest Groups,"Non-discrimination policies Employment benefits Demonstrated organizational competency and accountability around LGBTQ diversity and inclusion Public commitment to LGBTQ equality Responsible citizenship | Dunkin' Brands has four employee resource groups (ERG's) that contribute to the company's commitment to diversity and inclusion. The mission of INspire, the first ERG established at Dunkin' Brands, is to create a network of LGBTQ employees and allies that strive to foster an inclusive work environment and provide support, resources, and information to create a stronger workplace. The INspire group has also supported the LGBTQ community through sponsorships of local events and parades that celebrate Pride Month. | ""Dunkin' has a long history of embracing inclusion and diversity, and we take great pride in creating and fostering an environment where everyone is valued and treated with dignity and respect,"" said Stephanie Lilak, Dunkin' Brands Senior Vice President and Chief Human Resources Officer. ""We are honored that our commitment to building a strong, diverse workplace, fueled by our corporate employees across the organization, has been recognized by the Human Rights Campaign Foundation with a perfect score on this year's Corporate Equality Index.""",3,"21, 78, 83","Diversity and Inclusion, diversity"
DNKN,"Dunkin' Brands Promotes Scott Murphy To COO Dunkin' U.S. And Hires Restaurant Veteran Rick Colón As Senior Vice President, Operations & De...",8-Jan-18,PRN,"Dunkin' Brands Group, Inc.",,"In his nearly four decades with McDonald's, Mr. Colón served in a number of key leadership roles in the U.S., including Zone President for McDonald's South Zone, Division President and Senior Vice President for the McDonald's East Division, and Vice President and General Manager for the New York  Metro and Greater Southwest Regions. In those positions, he was responsible for all aspects of managing the restaurants, including operations, finance, restaurant development, franchising, marketing, human resources, supply chain, government relations, and communications. A long-time champion for diversity and inclusion, Mr. Colón is the recipient of numerous industry and corporate awards. He remains active in the community and serves on numerous non-profit, hospital, and healthcare boards.",1,114,Diversity and Inclusion
"DNKN, 07FZ5W",Dunkin' Brands Shares Progress Towards Sustainability Goals in New Sustainability Report,29-Jul-19,PRN,"Dunkin' Brands Group, Inc.","Environmental Conservation, Corporate Social Responsibility","Committing to diversity and inclusion: Dunkin' Brands received a perfect score of 100 on the 2019 Corporate Equality Index (CEI), the nation's premier benchmarking survey and report on corporate policies and practices related to LGBTQ workplace equality.",1,37,Diversity and Inclusion
DNKN,"Dunkin' Brands, in Partnership with the NAACP, Continues Work Towards Increasing Diversity in the Franchising Industry",28-Oct-14,PRN,"Dunkin' Brands Group, Inc.","Corporate Social Responsibility, Human Interest Groups","""The IFA is always looking to promote diversity and inclusion within franchising through educational programs and cultivating relationships with key partners around the country,"" said Miriam Brewer, CFE, senior director of education and diversity. ""We fully support Dunkin' Brands' and the NAACP's mission to grow minority presence within the industry, and are thrilled to participate in the Diversity in Franchising's first ever Franchising 101 Webinar."" | Dunkin' Brands, in Partnership with the NAACP, Continues Work Towards Increasing Diversity in the Franchising Industry  Tuesday, October 28, 2014 01:12:00 PM (GMT) | -Dunkin' Brands to Host Complimentary Franchising 101 Webinar in Collaboration with the IFA Educational Foundation Diversity Institute- | CANTON, Mass., Oct 28, 2014 /PRNewswire/ -- Dunkin' Brands Group, Inc. (Nasdaq: DNKN), the parent company of Dunkin' Donuts and Baskin-Robbins, announced that it will host a new educational webinar as part of its Diversity in Franchising Initiative in partnership with the National Association for the Advancement of Colored People (NAACP).  | In support of this objective, Dunkin' Brands will host a complimentary Franchising 101 webinar on  Thursday, November 6 from 3 p.m. to 4 p.m. (EDT) in collaboration with the International Franchise Association (IFA) Educational Foundation's Diversity Institute.  | ""The attendees at our NAACP state conventions in  Michigan, Texas, Florida, California and Georgia have had a firsthand opportunity to learn more about the Diversity in Franchising Initiative and the power of franchising,"" said Dedrick Asante - Muhammad, senior director, NAACP Economic Department.  ""We're excited to work with Dunkin' Brands to continue providing educational resources on the business development opportunities within the franchise sector and the role franchising can play in creating community and economic development opportunities in communities of color.""",6,"65, 23, 17, 51, 37, 81","Diversity and Inclusion, diversity"
"EBAY, 07QYL4",eBay and TIME'S UP Partner to Celebrate the Movement's One Year Anniversary,10-Dec-18,PRN,eBay for Charity,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","""We are excited to partner with eBay to offer one-of-a-kind experiences and products from our supporters across the entertainment industry and around the world to the public,"" said Fatima Goss Graves , co-founder of the TIME'S UP Legal Defense Fund and President and CEO of the National Women's Law Center. ""Each contribution will especially help low-wage workers connect to the legal resources they need to fight against sexual harassment. This scourge continues to thrive across all industries—and it's time to tackle it. We are dedicated to creating a reality where no worker must endure abuse for a paycheck."" | About the TIME'S UP Legal Defense Fund  The TIME'S UP Legal Defense Fund, which is housed at and administered by the National Women's Law Center Fund, connects those who experience sexual misconduct including assault, harassment, abuse and related retaliation in the workplace or in trying to advance their careers with legal and public relations assistance. The Fund will help defray legal and public relations costs in select cases based on criteria and availability of funds.  Donations to the TIME'S UP Legal Defense Fund are tax deductible through the Direct Impact Fund, a 501(c)(3) nonprofit organization or through the National Women's Law Center, a 501(c)(3) nonprofit organization. The initiative was spearheaded by actors and others in the entertainment industry, attorneys Tina Tchen and Roberta Kaplan, and top public relations professionals. Women in Hollywood came together around their own experiences of harassment and assault, and they were moved by the outpouring of support and solidarity against sexual harassment from women across sectors. This inspired them to help create a Fund to help survivors of sexual harassment and retaliation in all industries—especially low-wage workers. They worked together in an historic first to design a structure that would be both inclusive and effective. | SAN JOSE, Calif., Dec. 10, 2018 /PRNewswire/ -- Today, eBay and TIME'S UP are launching an initiative to raise funds for the TIME'S UP Legal Defense Fund in celebration of the movement's upcoming one-year anniversary. Now through December 20th, shoppers can visit eBay.com/TIMESUP  to make an impact through a variety of inventory and once-in-a-lifetime experiences. All funds raised on eBay for Charity , will benefit the TIME'S UP Legal Defense Fund, which connects those who experience sexual misconduct including assault, harassment, abuse and related retaliation in the workplace or in trying to advance their careers with legal and public relations assistance. | ""Equality, safety, diversity, inclusion and purpose are integral to eBay's culture and business,"" said Brenda Halkias, General Manager, eBay for Charity. ""As one of the world's leading marketplaces, we recognize the significant work of TIME'S UP and the TIME'S UP Legal Defense Fund, and are leveraging the power of our platform and community to support and celebrate the one-year anniversary of this important initiative.""",4,"98, 199, 101, 64","sexual misconduct, diversity, sexual harassment"
"EBAY, EBAY",eBay Inc. Expands Board of Directors,21-Jan-15,BW,eBay Inc.,Personnel,"Mr. Traquina brings a valuable market-oriented investor perspective to eBay Inc.’s board, having served as CEO and Chairman of Wellington Management, one of the world’s largest investment management companies with over $900 billion of assets under management (“AUM”). Under Mr. Traquina’s leadership from 2004 until his retirement at the end of 2014, Wellington more than doubled its AUM, while expanding its investment team and product line and improving its risk management function. Mr. Traquina also fostered a culture of diversity and inclusion at Wellington.",1,84,Diversity and Inclusion
EBAY,eBay Inc. Reports First Quarter 2018 Results,25-Apr-18,PRN,eBay Inc.,"Conference Call Announcements, Earnings, Dividends & Forecasts","eBay recently released its 2017 Diversity and Inclusion (D&I) Report, which highlights momentum in the company's D&I programs and partnerships across its workforce, workplace and marketplace, along with changes in eBay's people data. The report also discloses the results of eBay's second annual global study of gender pay equity, which found that women earn 100% of what men earn in terms of total compensation in the U.S., and women earn 100.1% of what men earn in terms of total compensation globally.",1,81,Diversity and Inclusion
EBAY,"eBay, Inc.(EBAY",US) Schedules Q1 2017 Earnings Call for 19-April-2017 500 PM ET,30,,,,0,0,
EBAY,"eBay, Inc.(EBAY",US) Schedules Q2 2017 Earnings Call for 20-July-2017 500 PM ET,30,,,,0,0,
EPC,Edgewell Unveils Ambitious Sustainability Commitments in new Sustainable Care 2030 Strategy,22-Jun-20,PRN,Edgewell Personal Care Company,,,0,0,
EMR,Emerson Joins Pink Petro to Champion Women Professionals in Energy Industry,16-Aug-17,BW,Emerson,,"Emerson (NYSE: EMR), the global engineering and technology company, has partnered with Pink Petro to support women professionals in energy industry jobs. Based in Houston, Pink Petro is a global community of men and women aimed at ending the gender gap in the energy industry. | Pink Petro is the leading global community and social enterprise aimed at ending the gender gap in energy. Using social technology, its mission is to elevate and connect individuals, companies, and industry to create a connected inclusive workforce and supply chain. The community has a presence in 120 countries in nearly 500 companies across energy in oil and natural gas, LNG, renewables, and nuclear. For more information visit www.pinkpetro.com. | Earlier this year Emerson CEO David Farr pledged his support of the “CEO Action for Diversity & Inclusion” initiative to work with other U.S. companies, large and small, to advance diversity and inclusion within the workplace. The partnership with Pink Petro is one example of Emerson’s commitment to support the professional development of women working across the energy sector. | Ranked #139 among the Fortune 500 of America’s largest corporations, Emerson has more than 74,000 employees around the world. Emerson’s commitment to diversity and inclusion includes support of Society of Women Engineers, Women in STEM, Consortium for Graduate Study in Management, military veterans, and other localized programs around the world. | Pink Petro Partnership Aligns with “CEO Action for Diversity & Inclusion™” Pledge | “One of Emerson’s core tenets is our dedication to creating a global workplace that supports and promotes diversity, and that’s particularly true for women in the largest business segment we serve: the energy industry,” says Mike Train, executive president of Emerson Automation Solutions. “It is critically important that we build a diverse and inclusive workforce that values and respects one another and can share their talents with our global customer base.”",6,"45, 69, 59, 50, 12, 71","diversity, Diversity & Inclusion, Diversity and Inclusion, gender gap"
"DIS, US254687106","Emily Blunt, Jennifer Lee, Kathleen Kennedy, Jo Malone CBE, Robin Roberts & Victoria Arlen Join Forces with Renowned Athletes, ...",10-Oct-18,BW,The Walt Disney Company,"Product/Service, Photo/Multimedia","gender equality. With resources in five languages and 2,500 Girl Up Clubs in more than 100 countries, we’ve trained 40,000 girls of all backgrounds to create tangible change for girls everywhere. Girl Up provides leadership training and gives girls tools to become gender equality advocates and activists. Through our programs, girls broaden their social impact skill set, benefit from a platform to tell their stories, and apply STEM for social good. Our girl leaders create real policy change at local and national levels, help raise millions of dollars to support United Nations programs that reach tens of thousands of girls around the world, and build community-based movements. Girl Up was founded by the United Nations Foundation in 2010 and continues to work across a global community of partners to achieve gender equality worldwide. Learn more at GirlUp.org.",1,137,gender equality
EPC.XX1,Energizer Holdings And Edgewell Personal Care Announce Composition Of New Boards Of Directors,27-Apr-15,PRN,"Energizer Holdings, Inc.",,"and Solutia, Inc. Alan Hoskins, Chief Executive Officer As Chief Executive Officer of the Household Products business, Mr. Hoskins brings a wealth of global and cross-functional experience to lead the organization post-separation. During his 32 years of service with the Company, Mr. Hoskins has held a number of senior leadership positions prior to his existing role as President and Chief Executive Officer of the household products division, most recently as Vice President, Asia-Pacific, Africa and Middle East during 2007 to 2012. Bill Armstrong Mr. Armstrong is a private equity investor and a former director of Ralcorp Holdings, Inc. From 2001 to 2004, Mr. Armstrong served as Executive Vice President and Chief Operating Officer at Cargill Animal Nutrition. Prior to his employment with Cargill, Mr. Armstrong served as Chief Operating Officer of Agribrands International, Inc., an international agricultural products business, and as Executive Vice President of Operations of the international agricultural products business of Ralston Purina Company. He also served as managing director of Ralston's Philippine operations, and during his tenure there, was a director of the American Chamber of Commerce.  Mr. Armstrong is a former director of Ralcorp Holdings, Inc. Cynthia Brinkley Ms. Brinkley is currently Executive Vice President for International Operations and Business Integration for Centene Corporation. Prior to joining Centene in 2014, Ms. Brinkley was Vice President of Global Human Resources for General Motors from 2011 to 2013. Prior to GM, she was Senior Vice President of Talent Development and Chief Diversity Officer for AT&T from 2008 to 2011. Ms. Brinkley worked for SBC Communications from 1986 to 2008, lastly as President of SBC / AT&T Missouri, while SBC Communications acquired AT&T. She is currently Chair of the National Oasis Institute. Kevin Hunt Mr. Hunt was appointed Chief Executive Officer and President of Ralcorp Holdings in 2012. Mr. Hunt previously served as Co-Chief Executive Officer and President of Ralcorp Holdings from 2003 to 2011 and Corporate Vice President from 1995 to 2003. Prior to joining Ralcorp Holdings, he was Director of Strategic Planning for Ralston Purina and before that, he was employed in various roles in international and domestic markets and general management by American Home Products Corporation. Mr. Hunt serves as an Advisory Director for Berkshire Partners and is a Director of the Clearwater Paper Corporation Board. James Johnson Mr. Johnson served as General Counsel of Loop Capital Markets LLC from November 2010 until his retirement in January 2014. From 1998 to 2009, Mr. Johnson served in a number of positions at The Boeing Company, an aerospace and defense firm, including Vice President, Corporate Secretary and Assistant General Counsel from 2003 until 2007, and Vice President and Assistant General Counsel, Commercial Airplanes from 2007 to his retirement in March 2009. He is also a director of Ameren Corporation and Hanesbrands Inc. John Klein Mr. Klein served as President of Randolph College from 2007 to 2013. Previously, Mr. Klein served as Executive Vice Chancellor for Administration, Washington University in St. Louis from 2004 to 2007. From 1985 to 2003, Mr. Klein served as President and Chief Executive Officer, Bunge North America , Inc.  Prior to his appointment as CEO, he served in various senior executive positions for Bunge North America and, earlier in his career, in a variety of positions internationally for Bunge, Ltd. Mr. Klein earned a law degree and practiced law in New York City  for several years before joining Bunge Ltd. He is a former director of Embrex, Inc. W. Patrick McGinnis Mr. McGinnis served as Chief Executive Officer and President of Nestlé Purina PetCare Company from 2001 through January 1, 2015. From 1980 to 1999, he served various roles of increasing responsibility at Ralston Purina Company, including President and Chief Executive Officer. Mr. McGinnis serves on the Board of Brown Shoe Company, Inc. Patrick Moore Mr. Moore currently serves as President and Chief Executive Officer of PJM Advisors, LLC, a private equity investment and advisory firm. Prior to PJM, Mr. Moore served as Chairman and Chief Executive Officer of Smurfit-Stone Container Corporation from 2002 to 2011. He previously held positions in corporate lending, international banking and corporate administration at Continental Bank in Chicago. He serves on the North American Review Board of American Air Liquide Holdings, Inc. and on the Board of Archer Daniels Midland Company. John Roberts",1,714,Chief Diversity Officer
"DIS, 0GB01G",Female Trailblazers Share Advice For The Next Generation On International Day Of The Girl,11-Oct-18,PRNE,,Human Interest Groups,"gender equality. With resources in five languages and more than 2,200 Girl Up Clubs in over 100 countries,  Girl Up has trained 40,000 girls of all backgrounds to create tangible change for girls everywhere. Girl Up provides leadership training and gives girls tools to become gender equality advocates and activists. Through their programs, girls broaden their social impact skill set, receive a platform to tell their stories, and apply STEM for social good. These girl leaders create real policy change at local and national levels, raise millions of dollars to support United Nations programs that reach tens of thousands of girls around the world, and build community-based movements. Girl Up is an initiative of the UN Foundation, working across a global community of partners to achieve gender equality worldwide. Learn more at GirlUp.org.",1,133,gender equality
"DISCA, SPLS, DISCB...","Girl Starter, a Multi","platform Company, Announces its First Reality-Competition TV Show and Launches its Digital Site, Gi... - 08",Mar,Girl Starter,"Human Interest Groups, Small Business Services",,0,0,
