identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"CPB, GMCR, CPB...",Campbell Soup Company and Green Mountain Coffee Roasters Inc. to Bring Campbell's Soup to Keurig Brewers,4-Sep-13,BW,"Campbell Soup Company and Green Mountain Coffee Roasters, Inc.","Contract/Agreement, Product/Service, Photo/Multimedia","These and other forward-looking statements are based on management's current views and assumptions and involve risks and uncertainties that could significantly affect expected results. Results may be materially affected by external factors such as damage to our reputation or brand name, business interruptions due to natural disasters or similar unexpected events, actions of competitors, customer relationships and financial condition, the ability to achieve expected cost savings and margin improvements, the successful acquisition and integration of new businesses, fluctuations in the cost and availability of raw and packaging materials, changes in regulatory requirements, and global economic conditions generally which would include the availability of financing, interest, inflation rates and investment return on retirement plan assets, as well as foreign currency fluctuations, risks associated with our information technology systems, the threat of data breaches or cyber-attacks, and other risks described in our filings with the Securities and Exchange Commission.",1,147,data breach
"CSCO, 06Z4LS, 0D7N1X","Cisco, Sprint, and Kansas City, MO., Announce Agreement to Deploy Smart+Connected City Framework",8-Jun-15,INW,,,,,,
SPOT,CORRECTING and REPLACING Spotify Technology S.A. Announces Financial Results for Second Quarter 2018,26-Jul-18,BW,Spotify Technology S.A.,"Earnings, Photo/Multimedia","During Q2 we implemented a new data policy which slowed our revenue growth. We course corrected early in Q3 and are seeing a recovery in the business. We did see some GDPR disruption across our European markets during Q2 but seem to be largely past that now. We are, and will remain, GDPR compliant thanks to a terrific cross-functional effort.",1,60,GDPR compliant
"09MBPH, 06VQ9P, SBUX...",Duracell Powermat and Starbucks Expand Wireless Charging in Silicon Valley Area,26-Jul-13,PRNE,,,"""We know that our customers use our cafes in a number of ways beyond buying coffee. For some, it's their home office, for others it's their place to get away and have some time to themselves. More and more customers are using Starbucks as their home base and they are looking to recharge in a number of ways,"" said Adam Brotman, chief digital officer, Starbucks Coffee Company. ""We have seen positive customer response to wireless charging through our tests in Boston, and are pleased to now extend this experience for our customers in the Silicon Valley area.""",1,97,Chief digital officer
"S, 0DNXCV, 0CFXL2","InMobi Acquires U.S. Based Advertising and Data Company, Pinsight Media",17-Oct-18,PRN,InMobi,"Acquisitions, Mergers & Takeovers","""Sprint's partnership with InMobi goes beyond this acquisition. We have been looking for a strategic partner that can deliver the latest digital marketing and mobile advertising technologies, besides having a deep appreciation of regulatory, privacy, and data concerns,"" said Rob Roy, Chief Digital Officer at Sprint. ""This partnership provides Sprint with an innovative partner for driving our marketing success.""",1,59,Chief digital officer
"09MBPH, SBUX, PG",National Rollout of Wireless Charging,by Duracell Powermat - Begins in Starbucks - 12,Jun,Powermat Technologies Ltd.,"Contracts, New Products & Services","""From WiFi and the in-store Starbucks Digital Network to mobile payment and digital music downloads, we have always tried to anticipate our customers' needs early in the adoption curve and provide a world-class solution. We are thrilled to offer our customers that next level of convenience with Powermat wireless charging. Rather than hunting around for an available power outlet, they can seamlessly charge their device while enjoying their favorite food or beverage offering right in our stores,"" said Adam Brotman, chief digital officer at Starbucks. ""We were pleased with the customer response to the pilot tests, and we're now expanding this offering nationally to provide our customers a quality and reliable experience as they use our stores as their respite, their office away from home or as a gathering place with their friends and family.""",1,135,Chief digital officer
"AAL, AC, ALGT...","Ready or not, GDPR takes effect 25",May - WSJ - 24,May,,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory","In a front-page article, the WSJ observes that the General Data Protection Regulation has affected hundreds of thousands of companies, far beyond the Facebook/Google tech giants that have gotten the headlines. Privacy lawyers and consultants tell the WSJ that many companies simply aren't ready; the chief compliance officer for First Solar tells the WSJ that the company underestimated what the law would require of it. Allianz's chief privacy officer tells the WSJ that complying, which has cost the company tens of millions of euros, has been a ""mammoth task;"" Accor's data-protection officer tells the WSJ that listing how the company gathers and processes information will be a ""never-ending process."" A US airline executive, who appointed himself chief data-protection officer, since the law requires one, tells the WSJ that the focus has been on inventorying the personal data for frequent fliers; it's not clear if he's referring to his airline specifically or speaking on behalf of all American airlines. The co-founder of a reservation and guest-information service tells the WSJ that the requirements of the law have surprised some smaller US restaurants, who have information on European tourists who visit and the restaurants therefore need to manage their data as they are tech companies. Editor's note: Though this article seems set to appear in the 25-May print edition of the WSJ, it was published online at 05:30 ET 24-May.",1,228,Chief Privacy Officer
SNBR,Sleep Number Announces First Quarter 2020 Results,22-Apr-20,BW,Sleep Number Corporation Sleep Number Corporation,"Webcast, Conference Call, Earnings","Forward-looking Statements  Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; risks inherent in outbreaks of pandemics or contagious diseases; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and third parties and our ability to maintain relationships with key suppliers or third-parties, including several sole- source suppliers or providers of services; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs, pandemics, strikes, and the potential for shortages in supply; risks of disruption in the operation of our main manufacturing facilities or assembly distribution facilities; increasing government regulation; the adequacy of our and third-party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key team members, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,424,data breach
SNBR,Sleep Number Announces Record First Quarter 2019 Results,17-Apr-19,BW,Sleep Number Corporation,"Earnings, Conference Call, Webcast","Forward-looking Statements Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; the potential for claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and our ability to maintain relationships with key suppliers, including several sole-source suppliers; the vulnerability of key suppliers to recessionary pressures, labor negotiations, liquidity concerns or other factors; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs and the potential for shortages in supply; risks of disruption in the operation of either of our two primary manufacturing facilities; increasing government regulations; the adequacy of our and third party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs, distractions and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key employees, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,421,data breach
SNBR,Sleep Number Announces Record Fourth,Quarter and Full-Year 2018 Results - 13,Feb,Sleep Number Corporation,"Earnings, Conference Call, Webcast","Forward-looking Statements Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; the potential for claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and our ability to maintain relationships with key suppliers, including several sole-source suppliers; the vulnerability of key suppliers to recessionary pressures, labor negotiations, liquidity concerns or other factors; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs and the potential for shortages in supply; risks of disruption in the operation of either of our two primary manufacturing facilities; increasing government regulations; the adequacy of our and third party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs, distractions and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key employees, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,421,data breach
SNBR,Sleep Number Announces Record Fourth,Quarter and Full-Year 2019 Results - 19,Feb,Sleep Number Corporation,"Webcast, Conference Call, Earnings","Forward-looking Statements  Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and third parties and our ability to maintain relationships with key suppliers or third-parties, including several sole-source suppliers or providers of services; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs, pandemics, strikes, and the potential for shortages in supply; risks of disruption in the operation of our main manufacturing facilities or assembly distribution facilities; increasing government regulation; the adequacy of our and third-party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key team members, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,414,data breach
SNBR,Sleep Number Announces Record Second Quarter 2019 Results and Raises Midpoint of Earnings Outlook,25-Jul-19,BW,Sleep Number Corporation,"Webcast, Conference Call, Earnings","Forward-looking Statements  Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; the potential for claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and our ability to maintain relationships with key suppliers, including several sole-source suppliers; the vulnerability of key suppliers to recessionary pressures, labor negotiations, liquidity concerns or other factors; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs and the potential for shortages in supply; risks of disruption in the operation of either of our two primary manufacturing facilities; increasing government regulations; the adequacy of our and third party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs, distractions and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key employees, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,421,data breach
SNBR,Sleep Number Announces Record Third Quarter 2019 Results and Raises Earnings Outlook,15-Oct-19,BW,Sleep Number Corporation,"Webcast, Conference Call, Earnings","Forward-looking Statements  Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; the potential for claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and our ability to maintain relationships with key suppliers, including several sole-source suppliers; the vulnerability of key suppliers to recessionary pressures, labor negotiations, liquidity concerns or other factors; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs and the potential for shortages in supply; risks of disruption in the operation of either of our two primary manufacturing facilities; increasing government regulations; the adequacy of our and third party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs, distractions and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key employees, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,421,data breach
SNBR,Sleep Number Announces Scientific Advisory Board Members,29-Apr-20,BW,Sleep Number Corporation,"Photo/Multimedia, Personnel","Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; risks inherent in outbreaks of pandemics or contagious diseases, including the COVID-19 pandemic; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality, and acceptable product return and warranty claims rates; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; industry competition, the emergence of additional competitive products, and the adequacy of our intellectual property rights to protect our products and brand from competitive or infringing activities; claims that our products, processes, advertising, or trademarks infringe the intellectual property rights of others; availability of attractive and cost-effective consumer credit options; pending and unforeseen litigation and the potential for adverse publicity associated with litigation; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers and third parties and our ability to maintain relationships with key suppliers or third-parties, including several sole-source suppliers or providers of services; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs, pandemics, strikes, and the potential for shortages in supply; risks of disruption in the operation of our main manufacturing facilities or assembly distribution facilities; increasing government regulation; the adequacy of our and third-party information systems to meet the evolving needs of our business and existing and evolving risks and regulatory standards applicable to data privacy and security; the costs and potential disruptions to our business related to upgrading our management information systems; the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key team members, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,425,data breach
SNBR,Sleep Number Highlights Business Continuity Endeavors During Pandemic,8-Apr-20,BW,Sleep Number Corporation,"Webcast, Conference Call, Advisory, Earnings","hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business; and our ability to attract, retain and motivate qualified management, executive and other key team members, including qualified retail sales professionals and managers. Additional information concerning these and other risks and uncertainties is contained in the company’s filings with the Securities and Exchange Commission (SEC), including the Annual Report on Form 10-K, and other periodic reports filed with the SEC. The company has no obligation to publicly update or revise any of the forward-looking statements in this news release.",1,101,data breach
SNBR,Sleep Number Unveils Award,Winning Innovations at CES 2020 with Climate360™ Smart Bed and New 360® Smart Beds - 06-Jan,20,Sleep Number Corporation,"Photo/Multimedia, Award, Conference, Trade Show, Product/Service","Forward-looking Statements  Statements used in this news release relating to future plans, events, financial results or performance are forward-looking statements subject to certain risks and uncertainties including, among others, such factors as current and future general and industry economic trends and consumer confidence; the effectiveness of our marketing messages; the efficiency of our advertising and promotional efforts; our ability to execute our company-controlled distribution strategy; our ability to achieve and maintain acceptable levels of product and service quality; our ability to continue to improve and expand our product line; consumer acceptance of our products, product quality, innovation and brand image; our manufacturing processes with minimal levels of inventory, which may leave us vulnerable to shortages in supply; our dependence on significant suppliers, including several sole-source suppliers; rising commodity costs and other inflationary pressures; risks inherent in global sourcing activities, including tariffs and the potential for shortages in supply; risks of disruption in the operation of either of our two primary manufacturing facilities; increasing government regulations; and the vulnerability of our and third-party information systems to attacks by hackers or other cyber threats that could compromise the security of our systems, result in a data breach or disrupt our business. Additional information concerning these and other risks and uncertainties is",1,209,data breach
SONO,"Sonos, Inc.(SONO",US) Schedules Morgan Stanley Technology Media & Telecom Conference for 3-March-2020 810 PM ET,2,,,,,,
6758,Sony Corp.(6758,JP) Schedules Q4 2010 Guidance Call for 23-May-2011 530 AM ET,23,,,,,,
6758,"Sony Data Breach is Not a Case of Sophisticated Hacking, Says SolPass Security Analyst",23-Dec-14,PRN,SolPass LLC,,"Sony Data Breach is Not a Case of Sophisticated Hacking, Says SolPass Security Analyst   Tuesday, December 23, 2014 03:17:00 PM (GMT) | DENVER, Dec. 23, 2014 /PRNewswire/ -- Reports surrounding the Sony data breach are missing a simple, critical concept. Because user credentials were misused, the Sony breach is similar to the dozens of other recent breaches, from Target to Home Depot to JP Morgan, says Linda S. Millis , a security analyst with government and civilian credentials. | ""We've been told all year long by cybersecurity experts that data breaches like the ones we've seen this year are inevitable. Not so,"" says Millis, who has more than two decades of security analysis service at the National Security Agency, the CIA, the Office of the Director of National Intelligence and the White House. Millis is Senior Vice President, Business Development at SolPass, the developer of an assured identity verification and rights management solution, resulting in a chain of trust to control cyber theft, fraud and hacking.",3,"21, 56, 87",data breach
"6758, SNE",Sony Introduces All New &quot360 Reality Audio&quot Music Experience That Immerses Listeners in a Three,Dimensional Sound Field... - 07-Jan,19,https://www.sony.net/SonyInfo/News/Press/201901/19-002E/index.html,Company Announcements and Releases,"Ole Obermann, Chief Digital Officer & Executive Vice President, Business Development, Warner Music Group, says, “We are always looking for new ways to amplify our artists’ music, and fostering a diversity of listening options is great for our artists and their fans. Sony’s immersive audio tier will add a new dimension to streaming services and offers music lovers a high quality experience they won’t get elsewhere. We are impressed with what we have heard so far, and happy to support the launch of this new technology.”",1,86,Chief digital officer
6758,Sony Introduces All New 360 Reality Audio Music Experience That Immerses Listeners in a Three,Dimensional Sound Field Powered by Object-... - 07,Jan,Sony Corporation,New Products & Services,"Ole Obermann, Chief Digital Officer & Executive Vice President, Business Development, Warner Music Group, says, ""We are always looking for new ways to amplify our artists' music, and fostering a diversity of listening options is great for our artists and their fans. Sony's immersive audio tier will add a new dimension to streaming services and offers music lovers a high quality experience they won't get elsewhere. We are impressed with what we have heard so far, and happy to support the launch of this new technology.""",1,86,Chief digital officer
LUV,Southwest Airlines Announces #12daysofluv Photo Contest!,12-Dec-12,PRN,Southwest Airlines,New Products & Services,"c. Entrants are required to provide truthful information and Southwest will reject and delete any entry that it discovers to be false or fraudulent.  Southwest Airlines will disqualify any entry from individuals who do not meet the eligibility requirements, and Southwest Airlines will also delete any entry received from persons under the age of 13 in compliance with the Children's Online Privacy Protection Act.",1,64,Children's Online Privacy Protection Act
LUV,Southwest Airlines Celebrates LUV Day In A Big Way,-Customers Coast To Coast Surprised With $500 SOUTHWESTGIFTCARDS® - 14,Feb,Southwest Airlines,New Products & Services,"c. Entrants are required to provide truthful information and Sponsor will reject and delete any entry that it discovers to be false or fraudulent. Sponsor will disqualify any entry from individuals who do not meet the eligibility requirements, and will also delete any entry received from persons under the age of 13 in compliance with the Children's Online Privacy Protection Act.",1,61,Children's Online Privacy Protection Act
LUV,Southwest Airlines® And New Kids On The Block Announce NKOTB Party Plane Giveaway To Las Vegas!,24-Jun-14,PRN,Southwest Airlines,"Licensing & Marketing Agreements, New Products & Services","c. Entrants are required to provide truthful information and Southwest Airlines will reject and delete any entry that it discovers to be false or fraudulent.  Southwest Airlines will disqualify any entry from individuals who do not meet the eligibility requirements, and Southwest Airlines will also delete any entry received from persons under the age of 13 in compliance with the Children's Online Privacy Protection Act.",1,65,Children's Online Privacy Protection Act
LUV,Southwest Airlines® Celebrates Success Of The Small Screen As The Official Airline Sponsor Of The ATX Television Festival,6-May-13,PRN,Southwest Airlines,"Licensing & Marketing Agreements, New Products & Services","c. Entrants are required to provide truthful information and Southwest will reject and delete any entry that it discovers to be false or fraudulent.  Southwest Airlines will disqualify any entry from individuals who do not meet the eligibility requirements, and Southwest Airlines will also delete any entry received from persons under the age of 13 in compliance with the Children's Online Privacy Protection Act.",1,64,Children's Online Privacy Protection Act
S,Sprint Appoints Rob Roy Chief Digital Officer to Drive Digital Sales for the Always Connected Customer,5-Dec-16,BW,Sprint,Personnel,"Sprint Appoints Rob Roy Chief Digital Officer to Drive Digital Sales for the Always Connected Customer  Monday, December 05, 2016 03:00:00 PM (GMT) | Rob Roy joins Sprint (NYSE: S) today as Chief Digital Officer to advance the company’s use of online and mobile technology to improve the customer experience. Roy will focus on leveraging multi-touch personalization and marketing automation to build an end-to-end digital customer journey across all device types to deliver a seamless, omnichannel approach for acquiring the always connected customer, driving sales and providing support.",2,"23, 64",Chief digital officer
S,Sprint Expands Digital Efforts with New In,House Agency - 06-Sep,17,Sprint,Product/Service,"“As we continue to transform Sprint, we’re doing things differently and taking bold steps to drive better results and efficiencies, including greatly expanding our digital capabilities,” said Rob Roy, Chief Digital Officer at Sprint. “This emphasis on digital, now with new Sprint-based digital marketing talent, allows us to stay on the cutting edge as we work to better attract and serve our customers.”",1,63,Chief digital officer
SPLS,Staples confirms it is investigating credit card data breach,"Forbes, citing company statement - 21-Oct",14,,"Articles, Reports, Conjecture, Media Summaries, Published Reports","Staples confirms it is investigating credit card data breach - Forbes, citing company statement   Tuesday, October 21, 2014 04:48:00 AM (GMT)",1,21,data breach
