identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
FB,"Facebook, Inc.(FB",US) Schedules Q2 2018 Earnings Call for 25-July-2018 500 PM ET,3,,,,,,
FB,"Facebook, Inc.(FB",US) Schedules Q2 2019 Earnings Call for 24-July-2019 500 PM ET,1,,,,,,
FB,"Facebook, Inc.(FB",US) Schedules Q3 2017 Earnings Call for 1-November-2017 500 PM ET,4,,,,,,
FIS,"Fidelity National Information Services, Inc.(FIS",US) Schedules Deutsche Bank Access Technology Conference for 12-September-2013 1150 AM ET,5,,,,,,
FIS,"Fidelity National Information Services, Inc.(FIS",US) Schedules J.P. Morgan Ultimate Services Investor Conference for 14-November-2017 2...,9,,,,,,
FIS,"Fidelity National Information Services, Inc.(FIS",US) Schedules Q3 2014 Earnings Call for 30-October-2014 830 AM ET,1,,,,,,
FITB,Fifth Third Bancorp(FITB,US) Schedules Investor Day for 7-December-2017 900 AM ET,1,,,,,,
FITB,Fifth Third Bancorp(FITB,US) Schedules Q2 2016 Earnings Call for 28-July-2016 900 AM ET,14,,,,,,
"FITB, US316773100",Fifth Third Bank Helps Customers Pay Down $1 Million in Student Loan Debt,24-Jul-18,BW,Fifth Third Bank,"Product/Service, Photo/Multimedia, Nonprofit","“Our customers tell us that they love how using the app is actually fun. They get badges as encouragement when they hit certain milestones or payments as they make extra payments toward their loans,” said Melissa Stevens, Fifth Third Bank’s chief digital officer. “It feels great to create a solution that’s integrated into our customers’ lives, and we’re so happy to have helped our customers already pay down $1 million in student loan debt.”",1,74,Chief digital officer
"FITB, US316773100",Fifth Third Bank Introduces Card,free ATMs - 19-Mar,18,Fifth Third Bank,"Product/Service, Photo/Multimedia","“Fifth Third is bringing new innovations to customers on a regular basis, and I’m excited that this new feature connects two channels our customers use frequently – our mobile app and Fifth Third ATMs,” said Melissa Stevens, Fifth Third’s chief digital officer and head of innovation, design and omnichannel experiences. | Melissa Stevens is Fifth Third Bank's Chief Digital Officer. (Photo: Business Wire)",2,"50, 12",Chief digital officer
"FITB, US316773100",Fifth Third Bank Joins Zelle Network℠,13-Jun-17,BW,Fifth Third Bank,"Product/Service, Photo/Multimedia","“Customers want their payments to be fast and simple,” said Melissa Stevens, Fifth Third’s chief digital officer and head of omnichannel banking. “We aim to meet customers where they are and integrate seamless and meaningful features for our customers. Zelle offers great P2P service by giving our customers the features they want without requiring them to leave the security of Fifth Third’s app or internet banking site.”",1,67,Chief digital officer
"FITB, 001G4L, 0CWGKP",Fifth Third Bank Named a 2016 Javelin Mobile Banking Leader,31-May-16,BW,Fifth Third Bank,"Award, Photo/Multimedia","Carmichael, who became CEO last year after 12 years of increasing responsibilities at Fifth Third and two decades in information technology, recently announced a continued investment in technology. The Bank is recruiting more than 200 technology experts, bringing the total to more than 1,000. And Fifth Third recently hired a head of innovation as well as a new chief digital officer and head of omni-channel banking to continue to improve the customer experience.",1,73,Chief digital officer
"FITB, US316773100",Fifth Third Tackles Student Loan Debt Through Fifth Third MomentumTM,5-Sep-17,BW,Fifth Third Bank,"Product/Service, Photo/Multimedia","Melissa Stevens, Fifth Third Bank's Chief Digital Officer, helped create the Momentum app to offer an easy solution for millennials struggling to pay college debt. (Photo: Business Wire) | “We wanted to offer a solution that would help people pay off their student loans faster and make them feel good while doing it,” said Melissa Stevens, Fifth Third Bank’s chief digital officer. “We aimed at creating an intuitive solution that was integrated into their daily lives instead of something that would feel like they needed to come to us.”",2,"28, 60",Chief digital officer
"FINL, DWRE, 0CSFKL...",Finish Line Accelerates Omnichannel Commerce with Demandware,20-Nov-12,BW,"Demandware, Inc.","Contract/Agreement, Photo/Multimedia, Product/Service","“Our goal is to transform our business, not just maintain it. We want to drive innovation and propel the business. Demandware reduces operational complexity and puts the power in the hands of our users to create world-class brand experiences. It provides customers a better and faster online experience, rather than having technology get in the way,” said Chris Ladd, executive vice president and chief digital officer for Finish Line. “With Demandware’s business model, we’re mutually incentivized by success. We have a true partnership, and over the long-term, it’s much more valuable that the standard vendor/client relationship.”",1,96,Chief digital officer
"FINL, FINL","Finish Line Appoints Chris Ladd Executive Vice President, Chief Digital Officer",18-Nov-11,BW,"The Finish Line, Inc.",Personnel,"Finish Line Appoints Chris Ladd Executive Vice President, Chief Digital Officer  Friday, November 18, 2011 01:57:00 PM (GMT) | The Finish Line, Inc. (NASDAQ: FINL), a leading national retailer of athletic shoes, apparel and accessories, today announced that Chris Ladd will join the company Nov. 21 as Executive Vice President, Chief Digital Officer.",2,"18, 34",Chief digital officer
"FINL, 078JMM","Finish Line Appoints Harvey Bierman, Vice President, Digital Technology",27-Aug-12,BW,"The Finish Line, Inc.",Personnel,"“Harvey’s appointment is an important step toward driving long-term growth for Finish Line through aggressive expansion of our digital business,” said Chris Ladd, executive vice president, chief digital officer for Finish Line. “As we execute our omni-channel strategy, customers must have a consistently great brand experience when they interact through all channels, including our stores, digital, mobile and social media.”",1,60,Chief digital officer
"CROX, FINL, 05QTQX...","Finish Line Appoints Jay Custard Vice President, Digital Marketing",26-Jan-12,BW,"The Finish Line, Inc.",Personnel,"“Jay’s appointment is key to driving long-term growth for The Finish Line through aggressive expansion of our digital business,” said Chris Ladd, Finish Line Executive Vice President, Chief Digital Officer. “Digital growth is essential as our company continues to execute an omni-channel strategy where customers must have a consistently great brand experience as they interact with us through all channels, including our stores, digital, mobile and social media. Jay’s expertise and insights are critical to pursuing this strategy and resulting digital growth.”",1,82,Chief digital officer
"FINL, 0CSFKL, 078JMM",Finish Line Re,Launches FinishLine.com - 19-Nov,12,"The Finish Line, Inc.",Product/Service,"“We’ve simplified the look and feel for customers, while elevating the interactive experience for our premium brands and products,” said Chris Ladd, executive vice president and chief digital officer for Finish Line. “Now when customers land on our site, they’ll see a shopping experience that’s simple, easy to use and puts product and the customer at the center of everything we do. We now have behind-the-scenes technology that provides accessible platforms across an assortment of digital channels from web, to mobile, tablet and in-store.”",1,84,Chief digital officer
FRC,"First Republic Bank (San Francisco, California)(FRC",US) Schedules Investor Day for 4-November-2019 1000 AM ET,17,,,,,,
FRC,"First Republic Bank, Inc.(FRC",US) Schedules Goldman Sachs U.S. Financial Services Conference for 10-December-2014 320 PM ET,26,,,,,,
"FIS, 0FRKHP, 05MYKN",FIS Helps Drive Privacy Compliance for Global Financial Institutions,2-Dec-16,BW,Fidelity National Information Services,Product/Service,"Combining the breadth of FIS’ global banking technology and consultancy with Trunomi’s customer-driven, consent-based data sharing platform, the companies have partnered to create a solution that will support GDPR compliance for financial institutions, while simultaneously deepening relationships with customers. The new solution integrates into FIS’ banking and payments platforms to securely connect financial institutions and their customers so those customers can create, control and share their digital identities as they choose. | FIS and Trunomi have partnered to turn the EU General Data Protection Regulation into an opportunity for financial institutions to improve customer service. | FIS™ (NYSE:FIS), a global leader in financial services technology, and Trunomi, a provider of customer consent management and permissioned personal data-sharing technology, are working to turn the EU General Data Protection Regulation (GDPR) into an opportunity for financial institutions to improve customer service while complying with the new law.",3,"71, 23, 49","General data protection regulation, GDPR compliance"
"COF, F",Ford looking into reports it may have been impacted by Capital One (COF) data breach,- CNBC's Phil Lebeau tweet - 31,Jul,,"Articles, Reports, Media Summaries","Ford looking into reports it may have been impacted by Capital One (COF) data breach -- CNBC's Phil Lebeau tweet  Wednesday, July 31, 2019 08:00:56 PM (GMT) | $F @Lebeaucarnews Ford looking into reports it may have been impacted by the Capital One data breach? Automaker tells @CNBC ""We are investigating the situation to determine if Ford information is involved.""",2,"27, 32",data breach
F,Ford Motor Co.(F,US) Schedules Analyst Meeting - Strategic Update for 3-October,2017 430 PM ET,,,,,,
F,Ford Motor Co.(F,US) Schedules Barclays Global Automotive Conference for 15-November-2017 1150 AM ET,8,,,,,,
F,Ford Motor Co.(F,US) Schedules Deutsche Bank Global Auto Industry Conference for 16-January-2018 630 PM ET,3,,,,,,
"F, 05LFHC, F","Ford, AccuWeather Keep Drivers Weather",Ready with Hyper-Local Forecasts Minute-by,Minute Through SYNC AppLink,Ford Motor Company,"Conference, Product/Service, Trade Show","Steven Smith, chief digital officer for AccuWeather, said the AppLink-enabled AccuWeather app will make getting this information easier for commuters.",1,20,Chief digital officer
"FB, 06N9Z2","Former Facebook Exec, Chris Kelly, Joins Streamweaver Board As Series A Investor",14-Jan-13,PRN,Streamweaver,,"NASHVILLE, Tenn., Jan. 14, 2013 /PRNewswire/ -- Streamweaver – a multi-angle mobile video app that allows consumers to create and share split-screen video – today announced the addition of Chris Kelly, Facebook's former Chief Privacy Officer, to its board of directors after closing a $1.3 million round of Series A financing.",1,51,Chief Privacy Officer
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q1 2016 Earnings Call for 10-May-2016 430 PM ET,3,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q1 2017 Earnings Call for 9-May-2017 430 PM ET,2,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q2 2016 Earnings Call for 9-August-2016 430 PM ET,2,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q2 2017 Earnings Call for 8-August-2017 430 PM ET,1,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q3 2015 Earnings Call for 12-November-2015 430 PM ET,5,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q3 2017 Earnings Call for 7-November-2017 500 PM ET,30,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q4 2015 Earnings Call for 16-February-2016 430 PM ET,9,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q4 2016 Earnings Call for 14-February-2017 430 PM ET,6,,,,,,
FOSL,"Fossil Group, Inc.(FOSL",US) Schedules Q4 2017 Earnings Call for 13-February-2018 500 PM ET,6,,,,,,
FB,"Full Page Dear Facebook Letter In The New York Times from MeWe, the Competitor Mark Zuckerberg Refuses to Name",28-May-18,PRN,MeWe,,"MeWe founder, Mark Weinstein, is a leading privacy advocate in the age of information and IOT, and one of the early inventors of social media. He is listed as ""one of the top minds"" in online privacy and has been recognized by the Ontario, Canada government as ""Privacy by Design Ambassador."" Weinstein has been discussing this topic for several years, and has appeared in multiple outlets including PBS, FOX NEWS, CNN, USA Today, Huffington Post, The Mirror (UK), The Nation, Forbes, and others. | Engineered with Privacy-By-Design | Engineered with privacy-by-design, MeWe has no ads, no facial recognition, no spyware, and a definitive user Privacy Bill of Rights. MeWe members enjoy total control over what they share along with full ownership of their content and data. The next-gen social networking platform has no newsfeed or content manipulation, common on other social media platforms. MeWe members see every post, chat, comment, etc., made by individuals and groups they are connected to, in true timeline order with no interference. | MeWe is the Next-Gen Social Networking app engineered with privacy-by-design. No Ads. No Spyware. No BS. MeWe members are #Not4Sale. An integrated social network and chat app, MeWe has all the features people love and none of the BS, including: private 1:1 and group chat; private and open groups; disappearing content; custom camera with Gif creation; live voice and live video; next-gen voice messaging; secret chat with double-ratchet encryption; personal social cloud; custom group profiles; and much more. MeWe is available in 8 languages on Android, iOS, and Desktop.",4,"83, 3, 79, 89","privacy by design, privacy-by-design"
FB,Goldman Scarlato & Penny Announces Investigation of Facebook in Connection with Alleged Improper Data Harvesting of Tens of Millions of Users,20-Mar-18,BW,Goldman Scarlato & Penny,Lawsuit,Shareholders of other US corporations have suffered significant losses in connection with data breaches or other unauthorized uses of consumer or user data.,1,23,data breach
"FB, GOOGL",Google appears to be early winner as result of GDPR,WSJ - 31-May,18,,"Articles, Reports, Media Summaries  Related Stories:","The WSJ reports that Google is getting individuals' consent for targeted advertising much faster than other online-ad services are, and as a result, it's attracting ad money. The article says that since the General Data Protection Regulation went into effect 25-May, in a relatively strict interpretation of the law's requirements, Google's DoubleClick Bid Manager has directed some advertisers' money toward Google's marketplace rather than toward some smaller ad agencies, because Google says it can't verify that people who view ads from the smaller firms have given consent. The WSJ reports that some larger companies say they have reached temporary deals assuring Google that they have consent, and their traffic via Google has almost returned to normal after initially falling off. The CEO of AppNexus tells the WSJ that Google's strategy is the right one to use, because the potential fines mean that large companies can't take privacy risks. The chief technology officer of a company that helps advertisers bid for ads tells the WSJ that Google has a huge advantage if other companies don't raise their consent rates. The article says that Facebook plays a different role than Google does, mostly selling ads directly and then placing them, and the article notes that CEO Mark Zuckerberg said last week that the vast majority of people were opting in.",1,218,General data protection regulation
FB,"Haeggquist & Eck, LLP Investigates Facebook for Potential Misconduct Concerning Massive Data Breach",26-Mar-18,BW,"Haeggquist & Eck, LLP",Lawsuit,"Haeggquist & Eck, LLP Investigates Facebook for Potential Misconduct Concerning Massive Data Breach  Monday, March 26, 2018 01:01:00 PM (GMT) | On March 17, 2018, The New York Times  reported that data from approximately 50 million Facebook users was used by Cambridge Analytica (“CA”) to, among other things, target those individuals with advertisements. Mark Zuckerberg, Facebook’s CEO, has belatedly admitted that Facebook was informed of CA’s improper access to user data in 2015. Zuckerberg describes the incident as a “major breach of trust” by Facebook. Facebook COO Sheryl Sandberg has made similar admissions, apologizing for not “speaking out earlier” and stating that Facebook is “open to regulation.” News of this egregious data breach has caused Facebook to lose $50 billion in market capitalization. | HAE is examining, among other things, whether Facebook’s Board of Directors (the “Board”) and executives breached their fiduciary duties to the Company and its shareholders in connection with the data breach. While Facebook executives now invite “regulation,” HAE believes that the vital first step to remedying the misconduct is improved corporate governance at Facebook, including action against the Board and executives that reportedly permitted this massive and longstanding data breach to continue.",3,"20, 102, 72",data breach
"07YM31, FB",Hagens Berman Facebook Hit with Class,Action Lawsuit Following Massive User Data Scandal - 09-Apr,18,Hagens Berman Sobol Shapiro LLP,Lawsuit,"Hagens Berman: Facebook Hit with Class-Action Lawsuit Following Massive User Data Scandal  Monday, April 09, 2018 09:13:00 PM (GMT)",1,19,user data scandal
FB,Highlights of Facebook CEO Mark Zuckerberg's interview with CNN,22-Mar-18,SA,,"Articles, Reports, Media Summaries, Other Regulatory, Regulatory  Related Stories:","""I'm really sorry that this happened. We have a basic responsibility to protect people's data and if we cant do that then we don't deserve to have the opportunity to serve people."" The company will make sure that developers that got access to a lot of data and misused it won't be able to do so again; the company will investigate every app that has access to a large amount of information, and will conduct a full forensic audit on any app for which the company detects any suspicious activity. The company will notify users about apps that do ""sketchy things."" Trusting Cambridge Analytica was ""clearly a mistake in retrospect."" Facebook will notify any user whose data might have been affected by the Cambridge Analytica data breach. He is ""happy"" to testify before Congress if he is the person at Facebook with the most knowledge. Facebook should have done a better job dealing with Russian interference and fake news in the 2016 US election; it improved its operations for the subsequent French election. He is ""sure"" someone is trying to meddle in the 2018 US elections, and Facebook is seeing ""a lot of folks trying to sow division."" With regard to regulation: ""I actually think the question is more what is the right regulation rather than yes or no should [Facebook] be regulated.""",1,223,data breach
"FITB, C",Melissa Stevens to Head Omni,Channel Banking - 16-May,16,Fifth Third Bancorp,"Personnel, Photo/Multimedia","Fifth Third Bancorp (NASDAQ: FITB) today announced that Melissa Stevens, an 18-year industry veteran who served as global digital head for Citigroup’s consumer banking business, has joined the organization as senior vice president, chief digital officer and head of omni-channel banking. She will report directly to Chad Borton, executive vice president and head of consumer banking. | Fifth Third Bancorp announced Melissa Stevens has joined the organization as chief digital officer and head of omni-channel banking. (Photo: Business Wire)",2,"56, 22",Chief digital officer
FB,MeWe Shuts Down Rumors on Being Acquired by Facebook During Wake of Social Media Censorship,9-Feb-16,PRN,MeWe,,"With the virtual world becoming our reality, privacy is becoming more and more of a concern as we post every photo, thought and life event on social media. Social networking sites are utilizing this movement for personal gain by collecting information from users, which is then compiled and sold to companies who can use that data for research and targeting. MeWe believes it is time we take back our right to privacy and let the world know we are #Not4Sale.",1,80,right to privacy
SSP,"Midroll Media elevates two top leaders, naming Erik Diehn CEO and Lex Friedman CRO",1-Sep-16,PRN,The E.W. Scripps Company,,"""Erik and Lex are a powerful partnership to lead the Midroll team forward on an aggressive path as we build out a complete podcasting ecosystem,"" said Adam Symson, chief digital officer for Scripps. ""Erik has a proven track record of being a strategic leader with the vision to accelerate the company even faster, while Lex is certainly the industry's most accomplished revenue innovator.""",1,63,Chief digital officer
SSP,Midroll Media named to Fast Company's 2016 Most Innovative Companies list,16-Feb-16,PRN,The E.W. Scripps Company,Human Interest Groups,"""Podcasting is the very frontier for content, storytelling, journalism and advertising,"" said  Adam Symson, chief digital officer for Scripps. ""We're proud of how far the team at Midroll pushes the envelope to lead the ecosystem's evolution.""",1,36,Chief digital officer
"FB, MSFT",New Facebook terms to limit effects of EU privacy law on more than 70% of users,Reuters - 18-Apr,18,,"Articles, Reports, Media Summaries  Related Stories:","The company confirms that in May, it will change its setup so that only users in Europe will fall under the European Union’s General Data Protection Regulation, which allows Europe to fine companies 4% of annual revenue for collecting or using people's personal data without consent. The article notes that Facebook users outside the US and Canada are currently governed by terms of service agreed with the company’s international headquarters in Ireland. Facebook says that its move will not affect its taxes, and ""We apply the same privacy protections everywhere, regardless of whether your agreement is with Facebook Inc or Facebook Ireland."" The article notes that Facebook is not alone in making the change; LinkedIn (MSFT) is also shifting non-Europeans to contracts with a US entity, effective 8-May.",1,128,General data protection regulation
FB,New Malware Strain Poses Serious Threat to Facebook and Gmail Users,3-Jul-12,PRN,ThreatMetrix,,"About ThreatMetrix ThreatMetrix is the fastest-growing provider of integrated cybercrime prevention solutions. The ThreatMetrix™ Cybercrime Defender Platform helps companies protect customer data and secure transactions against fraud, malware, data breaches, as well as man-in-the browser (MitB) and Trojan attacks. The Platform consists of advanced cybersecurity technologies, including TrustDefender™ ID, which is cloud-based, real-time device identification, malware protection with TrustDefender™ Cloud and TrustDefender™ Client, as well as TrustDefender™ Mobile for smartphone applications. The company serves a rapidly growing global customer base across a variety of industries, including financial services, e- commerce, payments, social networks, government, and healthcare.",1,96,data breach
"FOSL, QCOM",Qualcomm and Fossil Announce Availability of Next Generation Smartwatches Based on Snapdragon Wear,1-Sep-16,PRN,Qualcomm Incorporated,New Products & Services,"""We're investing in long-term wearables innovation due to increasing demand for smartwatches that fuse the latest in technology and connectivity into an attractive, expertly-designed wristwatch. Today's announcement is part of a broader plan to introduce more than 100 wearables this year,"" said Greg McKelvey, chief strategy and chief digital officer, Fossil Group. ""We envision a day when every watch we make will have some type of connectivity in it. By combining Fossil Group's expertise in making beautiful, quality watches and Qualcomm Technologies' highly integrated Snapdragon Wear processors, we are bringing the best of fashion and technology to our customers.""",1,99,Chief digital officer
"AAL, AC, ALGT...","Ready or not, GDPR takes effect 25",May - WSJ - 24,May,,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory","In a front-page article, the WSJ observes that the General Data Protection Regulation has affected hundreds of thousands of companies, far beyond the Facebook/Google tech giants that have gotten the headlines. Privacy lawyers and consultants tell the WSJ that many companies simply aren't ready; the chief compliance officer for First Solar tells the WSJ that the company underestimated what the law would require of it. Allianz's chief privacy officer tells the WSJ that complying, which has cost the company tens of millions of euros, has been a ""mammoth task;"" Accor's data-protection officer tells the WSJ that listing how the company gathers and processes information will be a ""never-ending process."" A US airline executive, who appointed himself chief data-protection officer, since the law requires one, tells the WSJ that the focus has been on inventorying the personal data for frequent fliers; it's not clear if he's referring to his airline specifically or speaking on behalf of all American airlines. The co-founder of a reservation and guest-information service tells the WSJ that the requirements of the law have surprised some smaller US restaurants, who have information on European tourists who visit and the restaurants therefore need to manage their data as they are tech companies. Editor's note: Though this article seems set to appear in the 25-May print edition of the WSJ, it was published online at 05:30 ET 24-May.",1,228,Chief Privacy Officer
"AAPL, AMZN, FB...",Regulation risk for FANG stocks could jeopardize market leadership,Reuters - 26-Mar,18,,"Articles, Reports, News - US, Media Summaries  Related Stories:","Reuters reported that FANG stocks - Facebook, Amazon, Netflix, and Alphabet - have been among the best market performers over the past nine years, but investors are increasingly worried about the potential for government regulation on both sides of the Atlantic. The article cited an analyst who said recent events, including Facebook's data breach involving Cambridge Analytica, could mark the beginning of the end of the FANG market leadership. However, the article said that many investors are still bullish on these technology stocks, as many analysts have not meaningfully changed their expectations for Facebook or Amazon stock. The article also said there has been some divergence of views on the broader technology space, noting semiconductor stocks were hit after fears of a trade war with China may ramp up. However, other analysts said the long-term growth of technology sector remains intact, especially around stocks less likely to get caught up with regulation, such as networking, video games, and cloud computing. StreetAccount notes that tech has been among the best performing groups during the recent market rally. The WSJ reported last month that Amazon, Microsoft, and Netflix made up around half of the S&P 500 year-to-date gains at the time, and that the broader tech sector was responsible for three- quarters of all gains. January inflows into tech funds were also the biggest since 2000. Flows have slowed down recently, however. In the week ended 21-Mar, US tech funds saw $158M of net inflows, down from $1.95B the previous week.",1,249,data breach
"AEO, EXPE, JBLU...",RLHC Appoints Two New Independent Board Members,22-Mar-17,PMZ,,Directors and Officers,,,,
"FIS, DATA","Robbins Arroyo LLP Is Investigating the Officers and Directors of Tableau Software, Inc. (DATA) for Potentially Breaching their Fiduci...",20-Dec-17,BW,Robbins Arroyo LLP,Lawsuit,,,,
"FIS, DATA","Robbins Arroyo LLP Is Investigating the Officers and Directors of Tableau Software, Inc. (DATA) on Behalf of Shareholders",11-Dec-17,BW,Robbins Arroyo LLP,Lawsuit,,,,
"SSP, LEAF",Scripps acquires leading digital,media humor brand Cracked to expand millennial reach - 12-Apr,16,The E.W. Scripps Company,"Acquisitions, Mergers & Takeovers, Conference Call Announcements","""Cracked is a natural extension of the Scripps strategy to take a leadership position in high-growth content marketplaces,"" said Adam Symson, Scripps chief digital officer. ""Scripps will help Cracked reach new and larger audiences as it continues to build its brand on the web, in over-the-top video and audio and on other emerging platforms.""",1,54,Chief digital officer
SSP,Scripps acquires mobile weather technology firm WeatherSphere,8-Oct-14,PRN,The E.W. Scripps Co.,"Acquisitions, Mergers & Takeovers","""For decades, the people in our communities have tuned in to our television stations for weather coverage both during emergencies and on an average day,"" said Adam Symson, chief digital officer for Scripps. ""Acquiring WeatherSphere lets us secure that relationship with an entirely new generation of consumers seeking a way to get weather information wherever they are.""",1,57,Chief digital officer
SSP,Scripps acquires podcast industry leader Midroll,22-Jul-15,PRN,The E.W. Scripps Company,"Acquisitions, Mergers & Takeovers, New Products & Services","""We're witnessing another significant shift in how audiences and advertisers interact with digital media. Smartphones are everywhere, over-the-top audio streaming is at an all-time high, and consumers are connecting through their cars in record numbers, especially young people,"" said Adam Symson, Scripps chief digital officer. ""Midroll's leadership in the growth of podcasting, both as a content platform and as a business, made the company very attractive to us.""",1,68,Chief digital officer
